id,total_validators,p_active_slots,p_created_blocks,non_empty_block,empty_block,vanilla_blocks,a_active_epochs,a_attested_epochs,a_attested_source,a_attested_target,a_attested_head,inc_distance,sync_rate,block_reward,validation_reward,total_reward,proposal_effectiveness,correctness,attestation_rate,att_effectiveness,effectiveness,partition_date
Figment,8722,56,56,56,0,0,1962450,1961109,1959630,1958677.0,1912967,1.034656366406612,95.78893332307693,2.9368690105843895,22.281505257000415,25.21837426758558,1.0,0.9904751713419451,0.9993166704884201,0.9566445271723161,0.9729028294826976,2024-05-03
Stakely,8722,71,71,71,0,0,1962450,1962091,1961102,1959157.0,1931732,1.021799425917877,99.08229404417914,5.05418488901531,22.89445564500028,27.948640534016924,1.0,0.9939940720358056,0.9998170654029402,0.9726098986971162,0.9828811866856977,2024-05-03
network,290631,2029,2028,2023,0,237,65391975,65359533,65331737,65271563.0,64041615,1.024647541337985,97.45410321777607,127.64125400493388,731.0147525094676,858.6560065090218,0.9970428782651553,0.9921957294199072,0.9995038840775187,0.967848401827381,0.9787963304915464,2024-05-03
P2P.org DS,21029,153,153,153,0,5,4728482,4726979,4726519,4716857.0,4637368,1.0173027870356097,94.04464932070177,12.129508497400698,53.32098513600737,65.45049363342403,1.0,0.9926190547692332,0.9996821390035957,0.9754259523646618,0.9846412202279136,2024-05-03
RockX,8722,77,77,77,0,0,1962450,1961981,1961934,1960524.0,1937320,1.0149406603038067,99.38265427076922,3.1982198474574117,23.45752046600031,26.655740313459205,1.0,0.9953167384307031,0.99976101301944,0.980430590287735,0.9877691189298344,2024-05-03
Kukis Global,8722,75,75,75,0,2,1962450,1962435,1961971,1960607.0,1937746,1.014889551326149,98.91476797999997,5.339148193663127,22.304234563000257,27.6433827566621,1.0,0.9954094796470399,0.9999923564931591,0.9807982257056327,0.9879988910660205,2024-05-03
Nethermind,8722,74,74,74,0,0,1962450,1962369,1961618,1959750.0,1937064,1.0167520533049064,99.53929081729731,2.6036073489270746,22.575032966000098,25.17864031492843,1.0,0.9950881126483052,0.9999587250630589,0.9786525999282221,0.9866578749551388,2024-05-03
stakefish,8490,74,74,74,0,0,1910250,1908451,1906591,1905870.0,1839326,1.042801336422755,95.7488267109091,8.761170177490534,21.991978635000493,30.75314881249065,1.0,0.9862211752388431,0.9990582384504646,0.944851483827812,0.9655321773923825,2024-05-03
A41,8723,73,73,73,0,0,1962675,1961393,1960840,1957180.0,1927404,1.0251240816480427,97.91399073302328,3.5464877428816766,22.527517768999257,26.074005511884653,1.0,0.9927648065352983,0.9993468098386131,0.9678012253269093,0.9798757658293182,2024-05-03
HashKey Cloud,8722,72,72,72,0,0,1962450,1962364,1961711,1959800.0,1933358,1.0163000580397847,99.4970030962963,5.073180278616915,22.30864560200033,27.381825880615853,1.0,0.9944829167622105,0.9999561772274452,0.9784898937048084,0.9865561835655052,2024-05-03
P2P.ORG - P2P Validator,8722,70,70,70,0,4,1962450,1961848,1961686,1959514.0,1936942,1.0166838986950368,98.16533770057144,9.71041681994474,22.328383528000263,32.03880034794355,1.0,0.9950388544931081,0.999693240592117,0.9784099248941309,0.9865062030588319,2024-05-03
P2P.org Lido,8722,70,70,70,0,4,1962450,1961848,1961686,1959514.0,1936942,1.0166838986950377,98.16533770057141,9.71041681994474,22.328383528000263,32.03880034794355,1.0,0.9950388544931081,0.999693240592117,0.97840992489413,0.9865062030588313,2024-05-03
Attestant (BVI) Limited,8722,68,68,68,0,33,1962450,1962379,1961748,1960001.0,1936555,1.0156636077305539,98.2739644714894,6.884991926850187,22.44136873400037,29.326360660849097,1.0,0.9950663711177354,0.9999638207342862,0.979684969288635,0.9873031058053969,2024-05-03
Allnodes,8722,67,67,67,0,0,1962450,1962427,1961753,1959450.0,1937668,1.0157242382982885,99.55533424749997,2.96717583004347,22.16677321800044,25.1339490480447,1.0,0.9951626793039313,0.9999882799561772,0.9797452678897994,0.9873407924311246,2024-05-03
Stakin,8722,67,67,66,0,54,1962450,1962104,1961002,1958182.0,1922027,1.02263570031252,99.02650202823531,2.2376092096642006,21.862929249000263,24.100538458665408,0.9850746268656716,0.9921630275081318,0.9998236897755357,0.9700307731471655,0.9756722182916053,2024-05-03
CryptoManufaktur,8722,65,65,65,0,0,1962450,1961880,1960692,1959467.0,1927924,1.0242047960147183,98.51675162933336,3.9071790802839357,22.48260264900032,26.38978172928516,1.0,0.993330275930597,0.9997095467400443,0.9695734327526716,0.9809833954704198,2024-05-03
Prysm Team at Offchain Labs,8722,64,64,64,0,48,1962450,1962283,1961735,1959417.0,1925107,1.0162231132866268,98.80185709818186,2.8618265857664156,22.0250142320002,24.886840817768128,1.0,0.9930204591199776,0.9999149022905042,0.9770846011778964,0.9856778757361853,2024-05-03
Numic,8722,62,62,62,0,0,1962450,1962352,1961526,1958907.0,1936484,1.0178537396697793,98.58524467200003,3.8559626175468447,22.033864724999397,25.889827342549918,1.0,0.994830781251327,0.9999500624219725,0.9773320694722794,0.9858325434201746,2024-05-03
Sigma Prime,8722,60,60,59,0,47,1962450,1962326,1961665,1959468.0,1928168,1.017948510201803,97.85784282352951,2.312975889278003,21.85344874200037,24.166424631279227,0.9833333333333333,0.993537160182425,0.9999368136767816,0.9759574008564941,0.9787233755353089,2024-05-03
RockLogic GmbH,8722,59,58,58,0,0,1962450,1957150,1954891,1954655.0,1884818,1.0557481672694986,96.12009035789471,7.546319454130357,21.571488107000032,29.11780756112843,0.9830508474576272,0.9842057971752995,0.997299294249535,0.9297176896435659,0.9497176238238388,2024-05-03
Kiln,8722,58,58,58,0,0,1962450,1956913,1961108,1959126.0,1937303,1.0195860390354978,90.93740387224496,5.5989242053808645,21.817398932000433,27.416323137381465,1.0,0.9949360917900244,0.9971785268414481,0.9730703131744456,0.9831689457340285,2024-05-03
Everstake,8722,58,58,58,0,0,1962450,1962216,1961712,1959948.0,1924435,1.0169380974704962,98.1911718144,3.704702944072186,21.594984301000334,25.29968724507404,1.0,0.9929926027839351,0.9998807612932814,0.9763369098864974,0.9852105686790609,2024-05-03
BridgeTower,8722,58,58,58,0,0,1962450,1961409,1958855,1957611.0,1889057,1.040141681919911,97.64633638325583,2.356133190904806,21.732767540000506,24.088900730906087,1.0,0.9861012170161448,0.9994695406252389,0.9475421930615439,0.9672138706634649,2024-05-03
P2P.org SSV,8993,60,58,57,0,1,1994929,1993081,1992003,1990651.0,1945152,1.0224214144397579,97.77454052333336,3.189443984324594,21.81774301599981,25.00718700032494,0.95,0.9904790262376924,0.999073651242726,0.9678606915377134,0.9611629322110709,2024-05-03
Chorus One,8722,57,57,57,0,1,1962450,1959256,1958195,1959693.0,1922161,1.0452076100937908,93.93253447529416,1.9172402577509273,21.61294254700042,23.530182804752354,1.0,0.991965655175928,0.9983724426100028,0.9475162298659064,0.9671976436661915,2024-05-03
Ebunker,8722,56,56,56,0,0,1962450,1961463,1961004,1959692.0,1917844,1.0217226910882387,97.2149971651613,2.1815046378943705,22.07698098899927,24.258485626897272,1.0,0.9917093429131952,0.9994970572498663,0.9701365923792855,0.9813353702370534,2024-05-03
Blockdaemon,8722,56,56,55,0,1,1962450,1962049,1961428,1959394.0,1922195,1.019281069564824,99.34225164705886,2.726709571855984,21.395117642999967,24.12182721485883,0.9821428571428571,0.9924697869160148,0.9997956635837856,0.9734969272216523,0.9767391509421041,2024-05-03
SenseiNode,8500,55,55,55,0,3,1912500,1910833,1910243,1907894.0,1867256,1.023199524595189,98.18247627749999,3.0932422840022684,21.0279043789995,24.121146663005046,1.0,0.9909181699346405,0.9991283660130719,0.9676064425178057,0.9797540265736285,2024-05-03
ParaFi Technologies LLC,8722,54,54,54,0,0,1962450,1962396,1961745,1960083.0,1938429,1.0159438538275387,99.55642079085713,1.9854580392489836,21.645361055999455,23.63081909525211,1.0,0.9953980993146322,0.9999724833753726,0.9797497229485158,0.9873435768428224,2024-05-03
ChainSafe,8722,54,54,53,0,42,1962450,1962078,1961686,1959702.0,1935181,1.0163994989905412,99.05732115764705,2.25824225227344,21.599524750000384,23.85776700227474,0.9814814814814815,0.9947716714650904,0.9998104410303448,0.9785356098264479,0.9796403116970855,2024-05-03
Blockscape,8722,53,53,53,0,0,1962450,1961879,1960613,1957238.0,1926922,1.025452156946474,93.59204592941181,3.032290921185882,21.206226792000407,24.238517713187278,1.0,0.992768053538519,0.9997090371729216,0.9678454408778753,0.9799034005486721,2024-05-03
RockawayX Infra,8723,51,51,51,0,0,1962675,1962649,1962027,1960299.0,1938503,1.01511764052512,99.6266576066667,3.247711641407515,21.342577474999217,24.590289116410652,1.0,0.9953811337417895,0.999986752773638,0.9805444294985267,0.9878402684365792,2024-05-03
Simply Staking,8722,50,50,50,0,0,1962450,1959612,1956047,1954909.0,1847762,1.0649709092706598,93.58544022193551,2.671421435962206,21.005802822000508,23.67722425796331,1.0,0.9781511206230308,0.9985538485056944,0.9171485882062247,0.9482178676288904,2024-05-03
ChainLayer,8722,50,50,50,0,2,1962450,1962316,1961728,1959607.0,1933622,1.0164595779548349,97.45991559483872,5.817846619777263,21.876028069000423,27.693874688777786,1.0,0.9944978640644773,0.9999317180055542,0.9783271064922103,0.9864544415576315,2024-05-03
Consensys,8722,49,49,48,0,0,1962450,1961923,1960867,1957676.0,1920784,1.0232788158342618,97.91560017333337,1.8746159878430626,21.75733375700023,23.63194974484343,0.9795918367346939,0.9918430193550579,0.9997314581263217,0.9690190519226473,0.9729838462271647,2024-05-03
Launchnodes,2562,16,16,16,0,0,576450,576406,576161,574944.0,567970,1.0180848295602394,,0.9284728640960449,6.175896977000062,7.104369841096129,1.0,0.994058461271576,0.9999236707433429,0.9763258980663754,0.9852036862914846,2024-05-03
Sigma Prime,8722,58,58,58,0,50,1962450,1962345,1960912,1959366.0,1928731,1.0195114444379896,97.52784061194714,1.7920120229765806,22.62360142599863,24.41561344897891,1.0,0.9934875623158127,0.9999464954521134,0.9744220250127701,0.9840137656329813,2024-05-04
Develp GmbH,626,3,3,3,0,0,124347,124343,124257,124239.0,122647,1.0185774946921438,99.28104436893206,0.13720845634063253,1.4509923969999963,1.5882008533406125,1.0,0.9949120874113033,0.9999678319541284,0.9767347975171307,0.9854592484482066,2024-05-04
Gateway.fm AS,626,4,4,4,0,0,123382,123354,123292,123248.0,121771,1.0186417461642578,97.2977016407767,0.1518794545012011,1.4917606259999974,1.643640080501182,1.0,0.9950424967445278,0.9997730625212754,0.9766109508618909,0.9853818442886818,2024-05-04
Nethermind,8722,48,48,47,0,0,1962450,1962415,1961432,1960926.0,1939420,1.015501557238715,99.52070949856572,1.814762293659155,21.95545692399859,23.77021921765774,0.9791666666666666,0.995656449845856,0.9999821651507045,0.9804403404071562,0.9799627127544727,2024-05-04
Figment,8722,52,52,52,0,0,1962450,1961271,1958436,1958730.0,1906489,1.0408406198707816,94.99002356666666,1.9863070714360869,21.324720875998853,23.311027947438838,1.0,0.9891810407059203,0.9993992203623022,0.9497964837319653,0.9686228023324783,2024-05-04
Staking Facilities,8400,56,56,56,0,1,1890000,1889138,1887972,1885446.0,1843337,1.025038995286702,97.6005847378336,2.0273884697287836,20.760397234999242,22.78778570473153,1.0,0.9906093474426808,0.9995439153439153,0.9659706121152907,0.9787316325720566,2024-05-04
Prysm Team at Offchain Labs,8722,68,68,68,0,65,1962450,1962155,1961041,1958418.0,1920732,1.0182863630387802,98.71880521341461,1.2357784598762633,22.41541402599869,23.651192485878674,1.0,0.9919897746864039,0.9998496776987948,0.9740292048504317,0.9837682530315198,2024-05-04
P2P.org DS,21157,131,131,131,0,5,4746094,4744645,4742483,4734130.0,4652877,1.0186696226674283,93.29320458111113,4.2080400388437535,51.710332480008,55.91837251884711,1.0,0.9923591905259357,0.9996946963123782,0.9738743529112831,0.983671470569552,2024-05-04
network,290866,2035,2033,2029,0,265,65410879,65383790,65335526,65299007.0,64084796,1.0249303785486423,97.40945304632004,79.9856207442511,729.7871233112178,809.7727440612894,0.9970515970515971,0.9922881941396935,0.9995858639967214,0.9677508566751867,0.9787386343163406,2024-05-04
Kiln,8722,82,82,82,0,0,1962450,1957487,1961017,1959714.0,1939765,1.017146922513196,97.08860155072472,3.3884445143572726,23.123289903998963,26.511734418360216,1.0,0.995438694828743,0.9974710183698948,0.9761827192106002,0.9851141995066252,2024-05-04
Everstake,8722,78,78,78,0,0,1962450,1962254,1961052,1959808.0,1926088,1.017510281806337,98.20624144773174,4.078933542429451,22.389627323998877,26.46856086643209,1.0,0.9931374897024977,0.9999001248439451,0.9759491552044433,0.984968222002777,2024-05-04
ParaFi Technologies LLC,8722,77,77,77,0,0,1962450,1962405,1961465,1961339.0,1941502,1.0153624374442338,99.5591449551073,2.807580470169771,23.086344413998777,25.893924884172158,1.0,0.9960858450746091,0.9999770694794772,0.9809925673583945,0.9881203545989965,2024-05-04
Stakely,8722,75,75,75,0,0,1962450,1962054,1960724,1959913.0,1933973,1.0209183998450895,98.14882416393439,2.8704857451678514,22.20854548899893,25.079031234170593,1.0,0.9944389241339482,0.9997982114193992,0.9738665282806297,0.9836665801753935,2024-05-04
Blockdaemon,8722,68,68,68,0,0,1962450,1961907,1960707,1959488.0,1920417,1.0204378952045758,98.93031775874127,2.873133907811897,22.32150423799855,25.19463814581415,1.0,0.9920612839392936,0.9997233050523581,0.9719227306777396,0.9824517066735873,2024-05-04
P2P.org Lido,8722,67,67,67,0,3,1962450,1962173,1961194,1959767.0,1938526,1.017168431732145,98.21425437702703,2.870702440951438,22.555581440999035,25.426283881954216,1.0,0.9952673104197984,0.999858849907004,0.9783304291618318,0.9864565182261449,2024-05-04
P2P.ORG - P2P Validator,8722,67,67,67,0,3,1962450,1962173,1961194,1959767.0,1938526,1.0171684317321446,98.21425437702705,2.870702440951438,22.555581440999035,25.426283881954237,1.0,0.9952673104197984,0.999858849907004,0.9783304291618322,0.9864565182261451,2024-05-04
ChainLayer,8722,67,67,67,0,2,1962450,1962372,1961085,1960150.0,1934475,1.0173507870531027,96.7817998311111,2.425465753654557,22.00050888899902,24.425974642656865,1.0,0.9946257654122823,0.9999602537644271,0.977623692279494,0.9860148076746837,2024-05-04
BridgeTower,8722,67,66,66,0,0,1962450,1961164,1957672,1956925.0,1888253,1.042779846677225,96.75084361999994,2.9702824387865507,21.865817603998824,24.836100042788928,0.9850746268656716,0.9856471927097931,0.9993446966801702,0.9445918023549223,0.9597728615464534,2024-05-04
RockawayX Infra,8723,65,65,65,0,0,1962675,1962635,1961637,1961879.0,1941904,1.015579271523719,99.62761644088889,2.205637980780171,22.353434958998754,24.559072939782553,1.0,0.9961608518985569,0.9999796196517508,0.980859473725698,0.9880371710785613,2024-05-04
DSRV,8722,64,64,64,0,0,1962450,1960557,1957206,1955656.0,1873019,1.0474278571395805,93.42875270266742,2.4217682009000505,22.118000428999085,24.539768629902497,1.0,0.9827649112079289,0.9990353894366736,0.9373599519059516,0.9608499699412197,2024-05-04
ChainSafe,8722,60,60,60,0,54,1962450,1962125,1961284,1960757.0,1937952,1.015878151999163,98.67198311111115,0.9945307630795968,21.721008536998614,22.715539300078227,1.0,0.9953532574078321,0.999834390685113,0.9796336457067758,0.9872710285667349,2024-05-04
P2P.org SSV,9091,60,59,59,0,2,2044129,2041450,2039661,2039920.0,1992876,1.0273007765950253,97.16990119595216,1.886704645550753,22.581362422000378,24.46806706755088,0.9833333333333333,0.9902272964834085,0.9986894173508619,0.9626484709256505,0.9704052943285315,2024-05-04
RockX,8722,59,59,58,0,3,1962450,1961867,1961371,1961028.0,1939847,1.01578807906524,99.43248997679817,2.6347513154883857,21.79971020999885,24.43446152549103,0.9830508474576272,0.9957359423170017,0.9997029223674488,0.9799683142143657,0.9811242641805887,2024-05-04
Attestant (BVI) Limited,8722,58,58,58,0,30,1962450,1962399,1961283,1961142.0,1940359,1.0159204056154285,98.93109299774609,2.1928394477590083,22.12788548599857,24.32072493376154,1.0,0.9958273246876779,0.9999740120767409,0.9801963221718573,0.9876227013574108,2024-05-04
HashKey Cloud,8722,58,58,58,0,0,1962450,1962349,1961336,1960520.0,1933850,1.0160779028202076,99.58354428571425,4.257708076853152,21.601912984998695,25.859621061855638,1.0,0.994625085989452,0.9999485337206043,0.9788362620389254,0.9867726637743284,2024-05-04
Ebunker,8722,58,58,58,0,0,1962450,1960599,1960692,1959809.0,1919554,1.0198323986761078,97.0772897303704,2.3133686755724128,21.52753020299861,23.840898878574617,1.0,0.9919666743101735,0.9990567912558281,0.9717587359997004,0.9823492099998128,2024-05-04
RockLogic GmbH,8722,58,58,57,0,0,1962450,1960126,1956338,1956209.0,1887072,1.056687077547759,93.84607945657783,1.9803492641876168,21.610636293998866,23.59098555819,0.9827586206896551,0.9850983889186137,0.9988157660067772,0.9311477568204827,0.9505018307714224,2024-05-04
Blockscape,8722,57,57,57,0,0,1962450,1962009,1960028,1956847.0,1923861,1.0246071719026757,97.1679943955288,2.013224256589739,21.806629401999192,23.819853658592432,1.0,0.992082346047033,0.9997752808988764,0.9680387112185883,0.9800241945116177,2024-05-04
Simply Staking,8722,56,56,56,0,0,1962450,1959337,1954423,1952363.0,1842054,1.0711631424404349,93.74279885986658,2.666356247675508,21.336601410998995,24.002957658677936,1.0,0.976473285943591,0.9984137175469439,0.9101548446514384,0.943846777907149,2024-05-04
SenseiNode,8500,56,56,56,0,4,1912500,1912121,1910501,1908550.0,1866066,1.0234135047263087,96.5198912213115,1.8355885122354452,20.824121567998695,22.65971008023734,1.0,0.9908700653594771,0.9998018300653595,0.9680092163414663,0.9800057602134165,2024-05-04
stakefish,8490,56,55,55,0,0,1910250,1908450,1905799,1903863.0,1836376,1.040895493946663,94.49413678206587,2.118975599987043,21.39099191999942,23.5099675199897,0.9821428571428571,0.9852179906643982,0.999057714958775,0.9456181146076571,0.959314893058357,2024-05-04
A41,8723,55,55,54,0,0,1962675,1961445,1960807,1958673.0,1932913,1.0221772714303183,96.6972319451844,1.578843244152553,21.62697815299853,23.205821397154676,0.9818181818181818,0.9939483952598707,0.9993733042913371,0.9717741920400778,0.9755406882068668,2024-05-04
Stakin,8722,55,55,55,0,50,1962450,1962146,1960641,1958419.0,1924590,1.022333908467103,99.3199527453184,1.6353087917014657,21.68984649399874,23.325155285701317,1.0,0.9925773055789107,0.9998450915946903,0.9707430603562841,0.9817144127226776,2024-05-04
Chorus One,8722,54,54,54,0,1,1962450,1960756,1957872,1960277.0,1925555,1.0463383996025126,93.73122242370377,3.2848859869249822,21.331164145998954,24.616050132927718,1.0,0.9925864777871198,0.9991367932940967,0.9478096864838828,0.9673810540524267,2024-05-04
Consensys,8722,53,53,53,0,0,1962450,1962090,1960717,1958099.0,1924596,1.0206365650091547,96.93635842998026,1.82717190688366,21.211966076998763,23.039137983884135,1.0,0.9925368799205075,0.9998165558358175,0.9722900774314794,0.9826812983946747,2024-05-04
CryptoManufaktur,8722,51,51,51,0,0,1962450,1962377,1961443,1961370.0,1939448,1.015307905933909,99.48413806147542,2.1610440093827563,21.214237658998726,23.37528166838525,1.0,0.9957384901526154,0.9999628016000408,0.9806891529699353,0.9879307206062096,2024-05-04
Allnodes,8722,50,50,50,0,0,1962450,1962422,1961493,1960807.0,1940781,1.0154526308709166,99.35477881777777,1.7469014749470906,21.085176011998904,22.83207748694597,1.0,0.995877771832828,0.9999857321205636,0.9807090281648395,0.9879431426030247,2024-05-04
Kukis Global,8722,49,49,49,0,2,1962450,1962418,1961494,1961449.0,1940969,1.015127025021809,98.84853809999998,2.5482830979064084,21.01786468399891,23.566147781909,1.0,0.996018921925824,0.9999836938520726,0.9811606391550324,0.9882253994718952,2024-05-04
Launchnodes,2562,21,21,21,0,0,576450,576421,576087,575324.0,568914,1.0179564576285884,99.83022052631578,1.3140151114838392,6.362151095000219,7.676166206483521,1.0,0.9947812762020413,0.9999496920808396,0.9771844594839767,0.9857402871774854,2024-05-04
Numic,8722,72,72,72,0,0,1962450,1962304,1960816,1958489.0,1938990,1.0174486507640468,98.46324771328666,2.82370373791261,22.455712774998815,25.27941651291486,1.0,0.9950648424163673,0.9999256032000815,0.9779273008315436,0.9862045630197147,2024-05-04
RockLogic GmbH,8722,52,52,52,0,0,1962450,1960164,1957538,1957622.0,1886391,1.0533025201733626,97.67235000634922,3.8768654508515574,21.71836056100012,25.59522601185142,1.0,0.9854265501456513,0.9988351295574409,0.9344690979397559,0.9590431862123474,2024-05-05
ChainSafe,8722,54,52,52,0,43,1962450,1962035,1961373,1960327.0,1932247,1.020379814434335,99.10421130666668,1.7313304185859022,21.338714301999982,23.07004472058586,0.9629629629629629,0.9943263097998251,0.9997885296440674,0.9742607852471913,0.9700241018906057,2024-05-05
Kukis Global,8722,44,44,43,0,1,1962450,1962404,1961533,1961301.0,1936427,1.0195235547402473,99.40268305037037,3.2199711899911736,21.466755211999686,24.686726401991326,0.9772727272727273,0.9952289230298861,0.9999765599123545,0.9761477213052325,0.976569598543043,2024-05-05
Develp GmbH,798,4,4,4,0,0,160993,160977,160912,160790.0,158471,1.0188283089308674,,0.21899550362824632,1.6999231240000081,1.9189186276282335,1.0,0.9941902235915019,0.9999006167970036,0.9757202553842148,0.9848251596151343,2024-05-05
Gateway.fm AS,797,3,3,3,0,0,160061,159950,159937,159884.0,157702,1.0226365346045947,,0.12092434404302438,1.6452272370000074,1.7661515810430106,1.0,0.994460445288567,0.9993065143913883,0.9717732230891497,0.9823582644307186,2024-05-05
P2P.org Lido,8722,58,58,58,0,2,1962450,1961774,1960985,1959353.0,1934108,1.0224684461851334,95.71466506666665,2.504478899581549,21.40812628799988,23.912605187581352,1.0,0.9944110677979057,0.999655532625035,0.9722241594218879,0.9826400996386799,2024-05-05
P2P.org SSV,9091,70,70,70,0,4,2045475,2044328,2043171,2042700.0,1993269,1.0236856313429694,98.5493427140741,2.4870553980419077,22.832743711999615,25.31979911004147,1.0,0.9906647600190664,0.9994392500519439,0.9672004905523819,0.9795003065952387,2024-05-05
network,291209,2040,2029,2019,0,265,65484204,65399302,65362572,65328825.0,63944357,1.0271445983353749,97.69958290298412,87.14647070910921,727.8035323918624,814.9500031009412,0.9897058823529412,0.9907516729785196,0.9987034735888368,0.9633182502942259,0.973213612316244,2024-05-05
P2P.org DS,21220,134,134,134,0,5,4766166,4765682,4763568,4755511.0,4665799,1.0210796974497243,94.22130722222225,6.357767393409009,51.99736456600277,58.355131959399664,1.0,0.9920537108163389,0.9998984508722525,0.9714745784338429,0.9821716115211518,2024-05-05
A41,8723,73,73,73,0,0,1962675,1961216,1961031,1958789.0,1928436,1.0255885191257892,98.28347124666669,2.6417298570067773,22.983801372001125,25.625531229007816,1.0,0.9932457827539795,0.9992566267976104,0.9677442872524609,0.979840179532788,2024-05-05
Everstake,8722,74,73,73,0,0,1962450,1962270,1961330,1959747.0,1920938,1.0204260397483547,99.36632604444448,4.159330426061416,22.553712484999817,26.713042911061187,0.9864864864864865,0.9922995914970233,0.9999082779179087,0.9723473696899381,0.9776495384886438,2024-05-05
Consensys,8722,73,73,72,0,0,1962450,1962118,1961017,1958623.0,1921348,1.0230142419858568,96.85325543644443,3.1625715523269475,22.495318935999805,25.657890488326853,0.9863013698630136,0.9921251496853423,0.9998308237152539,0.9696417360846763,0.9758890987515527,2024-05-05
stakefish,8490,72,72,72,0,1,1910250,1908569,1906477,1905634.0,1827802,1.0409203224793198,93.95781033037035,2.3317196722314653,21.893390096999465,24.22510976923085,1.0,0.9841491951315273,0.9991200104698338,0.9446286453526563,0.9653929033454102,2024-05-05
RockawayX Infra,8723,71,71,71,0,0,1962675,1962597,1961808,1961372.0,1937641,1.0190872540532767,99.58419939377782,3.216187121626648,22.617921973001128,25.834109094627724,1.0,0.9953797750519062,0.9999602583209141,0.976697739108689,0.9854360869429306,2024-05-05
Staking Facilities,8400,71,71,70,0,0,1890000,1889714,1888284,1886777.0,1834105,1.0255435213942927,97.91254448888887,3.7496538008713065,21.157040108999507,24.90669390987077,0.9859154929577465,0.9892708994708995,0.9998486772486772,0.9644848606052464,0.9725213477374339,2024-05-05
Figment,8722,70,70,69,0,0,1962450,1960649,1958555,1958291.0,1904218,1.0446081688728357,93.76225326888891,3.531679678038094,22.143786338999824,25.675466017038126,0.9857142857142858,0.9887409445675899,0.9990822696119647,0.9456498392337561,0.9606740066639547,2024-05-05
Prysm Team at Offchain Labs,8722,68,68,68,0,64,1962450,1962378,1961338,1959682.0,1920938,1.0195215363668244,98.95297176000003,1.062182289240386,22.182541262000345,23.24472355124072,1.0,0.9922899097216914,0.9999633111671635,0.9732540886768035,0.9832838054230022,2024-05-05
ParaFi Technologies LLC,8722,67,66,66,0,0,1962450,1962393,1961645,1961180.0,1937661,1.0191006140283836,99.42018503822223,3.1051948494516313,22.31727599900119,25.422470848452786,0.9850746268656716,0.9954369962716673,0.9999709546740044,0.9767515295127462,0.9798726910200933,2024-05-05
Stakely,8722,66,66,65,0,0,1962450,1961861,1960702,1960140.0,1929866,1.0257594689017258,98.35167237333337,2.2888537426174627,22.065033185999873,24.35388692861733,0.9848484848484849,0.993776147162985,0.9996998649647125,0.9685290852715198,0.9746488601128818,2024-05-05
Blockscape,8722,62,62,62,0,0,1962450,1961993,1960800,1958081.0,1921193,1.0248115729928848,99.0089689231746,2.1180649078603673,22.36126815899979,24.4793330668601,1.0,0.9919699015686174,0.9997671278249127,0.9677280443698733,0.9798300277311708,2024-05-05
ChainLayer,8722,62,62,62,0,2,1962450,1962368,1961422,1960008.0,1931420,1.0196372382410719,96.19114861333331,4.80236516106347,21.74994854999999,26.552313711063448,1.0,0.9941399780886138,0.9999582154959362,0.9749530530657469,0.9843456581660918,2024-05-05
DSRV,8722,62,62,62,0,0,1962450,1960506,1957626,1957718.0,1866602,1.0501070384467008,92.86191721599997,2.787958084795811,21.753161893999852,24.54111997879549,1.0,0.9820965289986157,0.9990094015134143,0.9343082464379715,0.9589426540237322,2024-05-05
RockX,8722,62,62,61,0,0,1962450,1961969,1961479,1961083.0,1935400,1.0193468828266918,99.46907098666665,2.058401506721141,21.673846724999834,23.73224823172093,0.9838709677419355,0.9950082804657443,0.9997548982139672,0.9758840870740304,0.9788791673244948,2024-05-05
Kiln,8722,62,62,61,0,0,1962450,1960000,1961241,1960122.0,1936295,1.0211309485893079,99.56588245555557,3.677896020024994,21.83936752499973,25.517263545024665,0.9838709677419355,0.9949566443306411,0.9987515605493134,0.973150899575566,0.9771709251379546,2024-05-05
BridgeTower,8722,62,62,61,0,0,1962450,1961682,1959236,1959002.0,1887779,1.0358887783679775,95.91683817777778,2.6800240970758207,21.708956631000014,24.38898072807576,0.9838709677419355,0.9861851257356875,0.999608652449744,0.9516457801152545,0.9637302254752598,2024-05-05
Stakin,8722,62,62,60,0,58,1962450,1962176,1960924,1959166.0,1919141,1.0238942215332845,99.00392751555556,0.7220993646053945,21.535506031999912,22.257605396605307,0.967741935483871,0.9918267132071306,0.9998603786083722,0.9685455900865648,0.9682442196105546,2024-05-05
SenseiNode,8500,63,59,59,0,2,1912500,1884871,1885467,1884328.0,1820034,1.0430340549081463,96.65952781111112,2.9826754844957537,20.731280665001254,23.713956149496944,0.9365079365079365,0.9742621350762527,0.9855534640522876,0.9205714977388121,0.9265476622772337,2024-05-05
Attestant (BVI) Limited,8722,59,59,59,0,40,1962450,1962376,1961046,1961093.0,1935030,1.0212820925700954,98.54578829511107,2.90365183427732,21.98905462800001,24.892706462277676,1.0,0.9948735848896363,0.9999622920329181,0.974105075832382,0.9838156723952388,2024-05-05
HashKey Cloud,8722,58,58,58,0,0,1962450,1962319,1961461,1960390.0,1930071,1.019037466508633,99.66350050666668,3.5591728580310082,21.325272281000036,24.884445139031016,1.0,0.9939823519919828,0.9999332467069225,0.9753478483985714,0.9845924052491071,2024-05-05
