,operator_address,operator_id,percentage,quorum_id,total_batches,total_unsigned_batches,timestamp,total_percentage,frequency
7139,0x5dcdf02a7188257b7c37dd3158756da9ccd4a9cb,0x13cb0150a640902f3d32e152e340384441e1c0bcfd3b34cf17b3f76c6030ab82,0.0839160839160839,0,143,12,1716292800,0.2893351702000655,47
7123,0x567fcbf413eaea5e585329481f8615f91762ac64,0xd5606d3d6ab8f66f5e03ce91f661497136715da9de0592c73101542b761c9f05,1.0,0,143,143,1716292800,2.938106562506644,49
7140,0x5f8cad01a7668d2331bedd217d62ae6d1254b064,0xfc21b74985e0e61048bc1b2ac0ae1ed161df79c844f622d1d196bc0e9c4b1ae6,0.0,0,143,0,1716292800,0.0757971154027257,53
7121,0x53730f4088b116c807875eb67f71cbb1b065f530,0xc0cfa2a72cc4eb8e33a6a76fb2a5e4c89b5dc28151a0e072cdbb509abdfb7d82,0.0,0,143,0,1716292800,2.2549416579588994,47
7096,0x3ca973165bc7d1dcd7adff778ae1892b15914552,0x567f5cd99014498aee2e719ee1a87c7120a16205b724e4ac1b20e90864474174,0.0,0,143,0,1716292800,2.185375816993464,61
7122,0x542a97bad0352990a1f23d627400a599b1cad6c4,0x83a970734199a554104e51933e39e7f712000abb43de137401120483a36bce50,0.0,0,143,0,1716292800,0.0,59
7098,0x3e5876329fb80ae1f67c9b22bd5d1ba8cc2afa52,0xffc5d9a66c2f8567e2754c8b4f4f284077deb335662dfda92cec44fea09efe7e,0.0,0,143,0,1716292800,0.0422535211267606,23
7099,0x3f98f47d302a3cfd3746fe35f7cf10c3217e5272,0x0a65b09f4cc1527b6dcf4dbf071cd42b941a1aa634d1a02c6a47c5324b345654,0.0909090909090909,0,143,13,1716292800,0.5729782565974569,47
7100,0x42d61874ea21bea75170029ea422f44211399a4b,0xfa9261794eefda654f0dc9c25f3cbdadd56b2c0397d88b95c3a2f223cf2203cd,0.3496503496503497,1,143,50,1716292800,22.90600366122464,26
7102,0x42d929aeb3e5cd67eafe4c92576f1399aefc1188,0x91efb08821ee260242a35fc27988e9d9f829c34d87f2d568e8f4ce52ad320534,0.0,1,143,0,1716292800,0.005773575113716,21
7105,0x4ab936ed359a71b91b1ea1062d7bc9ba4e318405,0xaa2854f59d446537e7b349ca80646985c4bc296ee0a6ef4ae2e7ce2cfc6476e2,0.0,0,143,0,1716292800,0.0357108617871649,59
7106,0x4bd479a34450d0cb1f5ef16a877bee47e1e4cdb9,0x59cda9c6e1af517f006af4e9f8dc5777e98e8b56a00cc4a6fae1df481c9e6522,0.0069930069930069,0,143,1,1716292800,0.1183752422264266,52
7107,0x4c77049f3142a55bf995b1b805ddae0052fd56e2,0x00b7919764bf48e08ca902af2f33af75ffe4fbb53deba1917a02301d8939cfa3,0.0,0,143,0,1716292800,0.2092821255851105,49
7103,0x46b3f7b5be0787765565a6d8a645266a9347ab82,0x2a5ccd8075a6e252f1448cd3fdbcde296d2f56aaf2d757c5863db608ae41b02e,0.027972027972028,0,143,4,1716292800,1.5630895277488819,60
7110,0x4d03c107f811f018a0d708d65fc2aa74dc7af42b,0x41450b1c5897a34d29c0bde9603d398380b7203cbf7c0df4a654ee369f38e70b,0.0,0,143,0,1716292800,0.020833333333333197,24
7111,0x4d06c95af685e4167d6d7846b8a3f8f11fcbb939,0xb2a1eea9734c6913d8bb849051d4cc19b8310a134a49054395129b1a20f299db,0.0,0,143,0,1716292800,0.2779733959311422,41
7112,0x4d7c3fc856ab52753b91a6c9213adf013309dd25,0x7589e32e34b503623a02b00149346424838461e88188478f3129c3c020224fd3,0.0,0,143,0,1716292800,0.5396339624330375,26
7114,0x500f8fb5422cf9cd8c56198464ac21d065da2228,0x68e3e78729b3a2687532f41a7ddd80a5f384d2e1342b7e34e5920cc388e69154,0.0,0,143,0,1716292800,0.0562887816408942,47
7120,0x529ec9ac9a80428cf8c92557f2eb1b336616f543,0xdc504cf506e8b0562bf55d13e75704869c2e80b2c17ce834840e7baaf1ffed7a,0.0,0,143,0,1716292800,2.712455464639725,61
7115,0x508d94d7ae92aed0ffb12421e4fcc2d966e082ca,0x6f30a06ad423acd13b51a586bf425435e1f803d64fcfa045e12337db059fbe26,0.0069930069930069,1,143,1,1716292800,3.158482012540133,29
7117,0x51b38dfab8b4266e0cdd76bfa6941792ae19738d,0xe02eb821060cd7b07b2f998d5409117190a38200eff09700ffaa322c5819008d,0.0,1,143,0,1716292800,1.3322770179366459,30
7108,0x4cd2086e1d708e65db5d4f5712a9ca46ed4bbd0a,0x62fd7709add808809511fe2d3a230cd9cb7321cc2f47e2c35fd959d0449be8ee,0.0209790209790209,0,143,3,1716292800,1.25677191550481,61
7118,0x522149fa67c68443520289f622099cae70878afa,0xd22fce558d2330f8020d4e9e79e044af282d72062247d7e7a8461a9ca942ded1,0.0,0,143,0,1716292800,0.07022623307834559,49
6811,0x5dcdf02a7188257b7c37dd3158756da9ccd4a9cb,0x13cb0150a640902f3d32e152e340384441e1c0bcfd3b34cf17b3f76c6030ab82,0.0,0,142,0,1716379200,0.2893351702000655,47
6812,0x5f8cad01a7668d2331bedd217d62ae6d1254b064,0xfc21b74985e0e61048bc1b2ac0ae1ed161df79c844f622d1d196bc0e9c4b1ae6,0.0,0,142,0,1716379200,0.0757971154027257,53
6814,0x617a001405d5c505d85311b2b48cd36a6ca105b8,0x6b77484d65460f97291ad655303a79ecdff2dee6e1aac985c3fc10313c6e5a00,0.0,1,142,0,1716379200,0.0178002666096813,27
6815,0x617b23c98b8992d60c9913cb4f8aefadbb70c9d2,0x2c785bd766946121479e4b017d543dcb3834c895b0aba4eb06c4d005ac0c598a,0.0,0,142,0,1716379200,0.0208333333333333,53
6819,0x6524df2aac9763bcc40e890203fe988699d7cd75,0xd1f3ce9de7fe79a39702057094755e521491df04907ff89277e8d31a5b166121,0.0,0,142,0,1716379200,0.0069444444444444,51
6818,0x64a8d8fd4006fae6b09956348789df12ce59e4d7,0x01169cad9a237c3c64221c13eead766c49b7df05cef4d46355c313731b45677d,0.0,1,142,0,1716379200,0.0018621973929237,28
6821,0x6573629204b65faac121c1b556b91a694d0e23c8,0x7bd201d192cd84f224b5fc8fd8b3ce7ce8009021d4253d57dc44e7276fc20ae0,0.0,0,142,0,1716379200,0.1922688069203785,61
6824,0x67943ae8e07bfc9f5c9a90d608f7923d9c21e051,0x4e69818bbb7112a75a417a8da67ba346b541bc18a4fcd78897cf0d20d5573f14,0.1126760563380281,0,142,16,1716379200,3.3464385135772408,37
6810,0x5d4b5ef127c545e5bf8e247f9fcd4e75a0a366b4,0xb1466ebd795b92cdd28a91fda29fc81ddbb10d46e2a29c1bec4be99431dbcf1d,0.0,0,142,0,1716379200,0.2730748162489253,34
6823,0x6586a98aa8a5e8ae4754703c9255477e9be4bad1,0xbcef38e227949081e43edb1ae15ce4b3aed9ca83171673e2ce3b17de3b0cc236,0.0,0,142,0,1716379200,0.0031347962382445,53
6816,0x6345d277ae9df69d16a43b2e52d3817abeb79c42,0x6bae71cc967af786983140c507f69acc6ec6420ddaebbc77d60a05d77b2b48ea,0.6619718309859155,1,142,94,1716379200,22.90600366122464,26
6808,0x5cd6fdfad710609c828feba2508bcaf89e80501a,0x8758fc175c5617a10d5c8c432d3c61dea5aef3a949d3ffcf259a35daa4921871,0.4647887323943662,0,142,66,1716379200,0.5582373161470762,52
6794,0x567fcbf413eaea5e585329481f8615f91762ac64,0xd5606d3d6ab8f66f5e03ce91f661497136715da9de0592c73101542b761c9f05,0.9154929577464788,0,142,130,1716379200,2.938106562506644,49
6806,0x5b9b3cf0202a1a3dc8f527257b7e6002d23d8c85,0xf5cb5ed8b9977a41406e89704eb1e0d06cad740a6cde74857036f17e0a01b4a9,0.0,0,142,0,1716379200,0.2068005562387983,38
6805,0x5b1b9e8c341fbcc29f7a261184382d040cbc8b23,0x00765cafcf79e82b695e009cc284828ee8e4645a0073566fed18d8d7aadbac68,0.0,1,142,0,1716379200,0.0248464405687181,27
6803,0x5accc90436492f24e6af278569691e2c942a676d,0x475ca3b08b5861bb0f8e49ebc14775847cf531c6c16a1473d4610d6f609f179c,0.0,0,142,0,1716379200,0.4635972722341549,61
6801,0x59639aeee35c4108923fd16e66055b347fbeadd2,0xff1a2ff97703610ad072e0d3792fea94aa13f2b5d95b791a884916c7e148dc7c,0.0,0,142,0,1716379200,0.0,26
6799,0x5873ee31494277edea74a96308e1727cfafe7bcf,0x8c116c11dd8d60869c764125e296cb1d748dc0faf65010403e2df0b051de267f,0.0,0,142,0,1716379200,0.5887570965125709,47
6797,0x57f20db4811c90f2ad0d02b027ed7261712c0b19,0x6d703438b7e75f6adae53e8c3f48de7256db52a20a6aca679a07cf5dceb537c9,0.0,0,142,0,1716379200,0.0127138290053426,47
6796,0x57408df5cf54a92b7fe50f45c94e7d950be52f95,0xe00658029de46cca6f8cc46d3cfcbb24e633b6014a642907fe2e484148224e42,0.0,1,142,0,1716379200,0.30555555555555525,30
6793,0x542a97bad0352990a1f23d627400a599b1cad6c4,0x83a970734199a554104e51933e39e7f712000abb43de137401120483a36bce50,0.0,0,142,0,1716379200,0.0,59
6792,0x53730f4088b116c807875eb67f71cbb1b065f530,0xc0cfa2a72cc4eb8e33a6a76fb2a5e4c89b5dc28151a0e072cdbb509abdfb7d82,0.0,0,142,0,1716379200,2.2549416579588994,47
6790,0x529ec9ac9a80428cf8c92557f2eb1b336616f543,0xdc504cf506e8b0562bf55d13e75704869c2e80b2c17ce834840e7baaf1ffed7a,0.0,0,142,0,1716379200,2.712455464639725,61
6826,0x67fc8951c64e6ff8921fe6cd004c2224ec7eecfd,0x5449c61f4d7836d10de82e8ad4a77810589ab145061da0338929c6561545b44c,0.0,0,142,0,1716379200,0.1415849673202614,61
6788,0x522149fa67c68443520289f622099cae70878afa,0xd22fce558d2330f8020d4e9e79e044af282d72062247d7e7a8461a9ca942ded1,0.0492957746478873,0,142,7,1716379200,0.07022623307834559,49
6807,0x5cb0a9a76cf6ab6e914e92fe5aec6c38a598fd05,0x52a41075e5c0a4d0cfb2be0b720a082312e45194de9b244892dd4945446d65e0,0.0,1,142,0,1716379200,0.0106688392302916,21
6828,0x6828073867abd8b9e3e28d9e64acb67c5c2789ec,0x36f3614be86db370c71cc818ec361c07c73d6921bf8fe24c34bfeb789c700811,0.0563380281690141,0,142,8,1716379200,0.0842614935924794,47
6860,0x853355e9d8efacde6b214ac02991d489e75d0b0f,0xf74392f551ec241d2222048fb1486d39320f20bc9d80777cd277012751babc05,0.6619718309859155,1,142,94,1716379200,22.90600366122464,26
6831,0x6e5f8947eeaa599aaa649b2dbe62ac6c2e1bb6d0,0x96b21ad6ce5e4d6bd5416b6cd5e78c5437d9e309432fd06fd66ac54f8d74f39b,0.0,1,142,0,1716379200,0.017613283674736,21
6787,0x51b38dfab8b4266e0cdd76bfa6941792ae19738d,0xe02eb821060cd7b07b2f998d5409117190a38200eff09700ffaa322c5819008d,0.0,1,142,0,1716379200,1.3322770179366459,30
6869,0x896b35e1f9c93afa35a2882c53605108f934bfe5,0xa690a40ebd66ce38902c677e02aae0ead0211e7c3fa39ea7b3f2abd1e97cef53,0.0,0,142,0,1716379200,1.1683024122957895,57
6868,0x89342f7c5514daad991fc64b500148d47a0ed21c,0x23f6630e854df99c2176aac4809a29e5a4565bd6721f404604209937c6960a8f,0.0,1,142,0,1716379200,0.0,29
6867,0x86c4c0351cdcb8c5ba47310d8aa1f4b7627e17b0,0xf81023c334db0d971d430fad75f5f34b51ce55730594b0a9620bdf52dfaf5fbb,0.0,1,142,0,1716379200,0.0404957973359381,23
6866,0x865cae37b4f44e73ea1e79577c5bfc6207c98f16,0x464b61c015e525b442183ad5937f63d3757ec4503323f50f4df568dcb30abbb7,0.0140845070422535,0,142,2,1716379200,0.5737650915092269,48
6865,0x86595e9c6ecf9e0a656efb4e45377630be59f1aa,0xbd31eb9e5e590883aefb109367e9c32539426827966793ba458bcdeb7f15bf90,0.0,1,142,0,1716379200,0.0127180195581604,26
6864,0x860721536af5d673e5ac2b5e350fd11f3192f8d9,0xeac906eb842c1affdd3232f01566f82fb1f55e1d5bfbece19c605254f7d7a915,0.0,1,142,0,1716379200,0.0125310366232153,28
6862,0x858dacb5accdb783c47b4debf30f96f2f0079f4b,0xf4d2e74aefcf9a4201e7fcd300f93faf1628fdf83397a950dd49c48cc5113aaf,0.0,0,142,0,1716379200,0.0139860139860139,60
6859,0x83ad906943f715c2c6b879f74f8404b91bebac40,0x5d1b4cf5cb2b91e53f4f9bcf8caec3555d2470c1d525423cafe86f5e66f56c24,0.0,1,142,0,1716379200,0.010668839230291601,27
6858,0x8270a48b7270c06843ccfb1eeeda95ffaf7e4840,0x063976e3c9b04bc0ce5f37f349dcb4047e7990bd5049baa1c4669364f54fa534,0.0,1,142,0,1716379200,0.0106317442056296,30
6857,0x825196afb533c36743da9eaafc0e6153d2ca8a93,0x1b69dd1bd6075967241a19424bedf47abbd6e1c096757fa347b89b2bbd658cdb,0.0,0,142,0,1716379200,0.044801462904910896,53
6856,0x80213c006b41613eda8517f313758a8476e3219f,0x5a6c57fe19c3f923dcdebe7d5dd4c0e84a3354f96e666a2dd7e6b9900637defc,0.0,1,142,0,1716379200,0.0069444444444444,28
6829,0x6c107920c18bee5169abcfefb702467151de7688,0x3de65d5688bab111480ec6fbc980b0de1bdda1c812df51db1e3c677f085553a7,0.0,0,142,0,1716379200,0.0305867665418224,30
6854,0x7f9f584bf0be617fdd0aa3f7400427b60e2c5d27,0x7c30dd2baf4333dcd3c9ca87a0bed83db48c28d7ef51d9abcf81f7f28484cfae,0.0,0,142,0,1716379200,0.0,54
6851,0x7e595e67c94ec022838cb6cf0bbc599256129110,0x0e03288b554b7fded61564e8dd7650b2f6865ba8a2b9e9a54e458f77b583936b,0.0,0,142,0,1716379200,2.0775504908716584,58
6849,0x7d1ddc2266ce31f33d6dc7b5568debb60fdcf95e,0xf8dbe8369751eb113fda98d8270cb47f1bfae100ab645925bf319babc8901bcb,0.0,1,142,0,1716379200,0.0,29
6848,0x7b3b7a2219ff93dc6c8b07ed8d0a6d124a76d46e,0xd559eca380ba112c64adf968ea4c41b077853785a81b236e79dc4bdd2036417a,0.0,1,142,0,1716379200,0.0069444444444444,19
6847,0x79da91f6a3ef9c52e1a312ac8c320d9257a54fef,0xfaadebdb6cb8d82a27c41dccb96d35b6a42c45132cb777a1b3ba70c3fb6b2370,0.0,0,142,0,1716379200,0.3496886885044777,40
6845,0x7915c8576650d52e768bc6d0ede4b75431a6ffe6,0x5daadb1375f140b8fc46467900d9fdf9bc1102865f14cd03b97828dca7370f5d,0.0563380281690141,0,142,8,1716379200,0.0762678271573173,27
6843,0x778328d6adca7a091f0b73d41ad8ea0e793712c3,0xa7c993401ecdaacd73e1db1bc2072602f12a88c59f3ea03b138d9589bc5cd900,0.0,0,142,0,1716379200,0.2013888888888888,56
6841,0x76b74fec12e08aa324525b64844a487f5e036f7d,0xd65e5664dc6c63328a45856e118479e8778a084104533bbd114b878902d74794,0.0,0,142,0,1716379200,0.0,39
6839,0x745059d5e93285cb46d58c9e183a6d414bcea6b6,0x8e53a9bf983911f8ea131d50cbd06e7a576610078b406b3cb49b1c74c990283a,0.0,0,142,0,1716379200,0.0,47
6837,0x73f23013c5a4c209de945cdc58595a4d53d23084,0xe2a7aca3a4a60407b3faf5aeb525404c583d39336e7fcb00328fa9d5ae8ab2ce,0.6056338028169015,0,142,86,1716379200,1.6103432081410607,26
6835,0x72355fa820dbe85ccdc9d6a81afa75f8de6b5766,0xd6d38b5a8e2a4cf5abf95c8173840aa774fac2ad98fd2c7bdaed8921063e6425,0.0,0,142,0,1716379200,0.1041666666666666,25
6833,0x71c6f7ed8c2d4925d0baf16f6a85bb1736d412eb,0xd91c7c8888da9062e48e92d20813dfa8ce7f581d327b36237040354c5159db0e,0.0211267605633802,0,142,3,1716379200,4.953529941725742,60
6832,0x70b35732428e5164c7f0c45e8b30aec8a2725923,0xc8f05ec28adc7cd55bd3c726201ea02563ed75e09dcf5d070c46a253d3b6a1ca,0.0,1,142,0,1716379200,0.3469289591358918,30
6853,0x7eaac258b4e0de14c1ccca7046142c7a6fefd15d,0x3e4fe9a23c9b88d0a0418182cfcbf1252c9410842604342296e6d3a1ee94fd7f,0.0,1,142,0,1716379200,0.0037243947858472,21
6785,0x508d94d7ae92aed0ffb12421e4fcc2d966e082ca,0x6f30a06ad423acd13b51a586bf425435e1f803d64fcfa045e12337db059fbe26,0.0140845070422535,1,142,2,1716379200,3.158482012540133,29
6727,0x12d55aa36a50fa8fc5ede24076e8bc8a0d5bd452,0x91f9c3a43cd54c92a6f3253398e8f592d1b6ad8d376fe189a81786a6a1a84dde,0.0,0,142,0,1716379200,0.0069444444444444,58
6783,0x4fc3f282d06e204857645bfff892d980768f3b2b,0x9626b6138f9d4f8a90713a8be44c0a629c76c119cf9a30f67f101f00764258fb,0.0,1,142,0,1716379200,0.021149286020153098,19
6739,0x1c4b8717a3eff560c49d09e7409819cb81fece4b,0xe5f9b527a2b5ace562d7ad9e3e8ed8baa162ae5bd92ea66cdf7215c6b1b19759,0.0,0,142,0,1716379200,0.0157510862818125,42
6737,0x18b305eca7305b92a56f6050e502df5e87c561a8,0xfdaa0fe4307b2e9f18c1211f08ba2613a2ec3002eaad3e2d61f87b9cb25e305d,0.0,0,142,0,1716379200,0.06301952307830891,45
6736,0x18031c843f522628b3a9668204e7f13da34b68ca,0xd5ac66f0f85bdc83babf9dd7c1d9bf27f25013ab59744e9ecf679f7269fcb319,0.0,1,142,0,1716379200,0.0127180195581604,21
6735,0x17c5f0cc30bd57b308b7f62600b415fd1335e1fe,0x527dcc8a9eac6bd0fc0312f8c20b76a57c962ba6ee6f23e3fdc5e6462542f7da,0.0,0,142,0,1716379200,0.2896551724137931,52
6734,0x175da1e44c8fbf124714a3bba5dc18a7e65664d6,0xc821b71eedeb24dc5b0da3644bfecea1aadfb73ec66ee09f7ecb76165232cd77,0.0,0,142,0,1716379200,0.0236908846459405,26
6732,0x15a8cfc07eb07587eafab0ee6fabcec4cbd6a1af,0xb2b2fd3feebc12a678f120f4b24c0c67b14185d26424598123e256be0ac40c23,0.0,0,142,0,1716379200,0.0208333333333333,28
6731,0x1519de724bed0cc59acfdbbcb8f6534474cc1a8e,0x62d7e33169c5018d89993133c4181996363c288c0c7d0cdeafde16c9a9028557,0.0,1,142,0,1716379200,0.0277777777777777,26
6730,0x140dc7ef41b8ed01f340333045dc818947ca428d,0xe53ff57b72c0ea3dc215523a33d43340a5d1aadb25f8395de0bce768f17a84c5,0.0,0,142,0,1716379200,2.679024523978255,58
6729,0x13e44d8a724ed426254ed8df1e1daef1b2002297,0xe5ff30916d469446699fa86a1599608dd56aea05fc8ad5fe27e135b56a52e9d5,0.0,1,142,0,1716379200,0.1010139143398373,25
6728,0x12f7d1ccde72c684370eb332b4907d0dd21e4995,0x8d7e4d2085ff4c0bc4df5c1059c79954a4ac0a483d776f6e26d3d27537fb691f,0.0,1,142,0,1716379200,0.0237608246583425,27
6871,0x89b5a7265acd9332e2e6121f1d9a6e3a1ae2b1ed,0xdd7b511f0f2ad2bbc60c2170e52e7f8095a01399f30dc7513143b5335f41b7c6,0.0,1,142,0,1716379200,0.0069444444444444,27
6726,0x110af279aaffb0d182697d7fc87653838aa5945e,0xa4a276a179a448bb62e32a82dafe3993b3766e4356d14d48ff4b71ac43eb510c,0.0,0,142,0,1716379200,0.0363224340015334,61
6740,0x1c96a1430559e7db6800b46be9dab079b6bb5ef6,0x96a8253ec47844b652a612aa4150bb92275490d6263c2175a585de95d6eaecbd,0.0,0,142,0,1716379200,0.0,26
6725,0x0ed62c1b664fd43ce96cbbbf9491249a9d6d522b,0xd5ec5bce645192b643a89b424b873e83d630129dbc72765dc00b8fc2438e63ab,0.0,1,142,0,1716379200,0.5411022589126397,28
6723,0x0bcb1f2f6f772b52c2271a9fc061a6c94814a843,0xb559334f7a014a93c4cce1bb02e57d5752b23a00cae3e1e14880df5337b51856,0.0,1,142,0,1716379200,0.0176618462232985,21
6721,0x09e6eb09213bdd3698bd8afb43ec3cb0ecff683e,0x74e99d8b01a4e92c6c37961c04d1956cab258a9dd036696515961e751101b7db,0.0,0,142,0,1716379200,0.3035578369694575,58
6720,0x08d112be16ff37ca6dc8ea06efefd676a42502aa,0x0824ab32bfcda7b4e253823f2421891fe791cc95e3de2e55a310de6f4b2b1269,0.0,0,142,0,1716379200,0.2547037429793976,60
6719,0x082c10c9715742ab97db17075e50e1ac98b07c12,0xd27235a6cd525c9ee368679225b3c7ce9c24685649cfd6d22d0d07985d75b0d7,0.0,0,142,0,1716379200,0.0,60
6718,0x0736404d0f4882f315ea91cd881d3d1ddd23fd2d,0x315779182e633dc2d9c76290909a1f309d44a8c927c5c22d812313d518d8afe8,0.0,1,142,0,1716379200,0.0404591064641479,28
6716,0x0713cd9686cd160bbe2f4376c5adee44d0e2ed18,0x2ff81250b5063eefd6fbea4c530683546a9bf1607d7c34838de72d1cabc3e151,1.0,0,142,142,1716379200,43.84027777777778,44
6714,0x065a1ac0262711d5fd90494dbc986601f77004cc,0xc96ec180dbc9dffac5b43e3eab686d4b3da3dbb5c38523ad85ca02a142c7a126,0.6619718309859155,1,142,94,1716379200,22.90600366122464,26
6713,0x0506cb768e497e60fe8cd1fc83242b7c64e92fac,0xe5e6aa853d0b9b10d07b80958d6c93f2f7429166af6e74f89c8042291e8e6a4a,0.0,1,142,0,1716379200,0.040308814400993105,26
6712,0x047438c5ceaa6d47e8691b51f5b34c6d41a00e3d,0xdbf03be4c90917ec42220446cee2b1226ac96fd074c5c03501e49f5b199674f8,0.0,1,142,0,1716379200,0.0,29
6710,0x033bfb405e809a303df875a6e018f1a64e5dbae9,0x2e2ee953aa3c2a499640270eaaf2ba1973265f7e0d0b1e0ebef6ead13fcce307,0.0,0,142,0,1716379200,0.2671245185955776,20
6709,0x01a7c2568693d65a367fde016b48c63f6673d4dc,0x7e06688af02ac562ee27c843b7e688eb1c67b469b3e62f59205244ca3ce7333a,0.0,1,142,0,1716379200,0.0076357725066397,29
6708,0x00107cfdeaddc0a3160ed2f6fedd627f313e7b1a,0x57309111be2293fbcfd77e8479a4f2570f8956aae8cd2ba3bcc0c58d65823fcb,0.0,0,142,0,1716379200,0.0195358888395627,52
6724,0x0d5bc48c65d7c827dae681018794dac0339d7797,0x2485088f4d2e5f9089ae09b1916fde5667d1cc6773104197abb49440e692cc41,0.0,1,142,0,1716379200,0.0,29
6784,0x500f8fb5422cf9cd8c56198464ac21d065da2228,0x68e3e78729b3a2687532f41a7ddd80a5f384d2e1342b7e34e5920cc388e69154,0.0492957746478873,0,142,7,1716379200,0.0562887816408942,47
6742,0x1f8c8b1d78d01bcc42ebdd34fae60181bd697662,0xea61fbbb7f1348ee997d00f89fa83c92ede1d2f2b4962b30e29e46ca39b40e35,0.0,0,142,0,1716379200,1.9326362159381223,61
6746,0x230d0e391088e017f7056c3bb7e1f9adfc8182ef,0x92b84e7ea4e33ab81ebdebf3d1c5d3a66b4e8ba75d54325e71eb41cd1084c91c,0.0070422535211267,0,142,1,1716379200,1.2393052715137323,53
6781,0x4d7c3fc856ab52753b91a6c9213adf013309dd25,0x7589e32e34b503623a02b00149346424838461e88188478f3129c3c020224fd3,0.0,0,142,0,1716379200,0.5396339624330375,26
6780,0x4d06c95af685e4167d6d7846b8a3f8f11fcbb939,0xb2a1eea9734c6913d8bb849051d4cc19b8310a134a49054395129b1a20f299db,0.0,0,142,0,1716379200,0.2779733959311422,41
6779,0x4d03c107f811f018a0d708d65fc2aa74dc7af42b,0x41450b1c5897a34d29c0bde9603d398380b7203cbf7c0df4a654ee369f38e70b,0.0,0,142,0,1716379200,0.020833333333333197,24
6777,0x4cd2086e1d708e65db5d4f5712a9ca46ed4bbd0a,0x62fd7709add808809511fe2d3a230cd9cb7321cc2f47e2c35fd959d0449be8ee,0.5352112676056338,0,142,76,1716379200,1.25677191550481,61
6776,0x4c77049f3142a55bf995b1b805ddae0052fd56e2,0x00b7919764bf48e08ca902af2f33af75ffe4fbb53deba1917a02301d8939cfa3,0.0352112676056337,0,142,5,1716379200,0.2092821255851105,49
6775,0x4bd479a34450d0cb1f5ef16a877bee47e1e4cdb9,0x59cda9c6e1af517f006af4e9f8dc5777e98e8b56a00cc4a6fae1df481c9e6522,0.0070422535211267,0,142,1,1716379200,0.1183752422264266,52
6774,0x4ab936ed359a71b91b1ea1062d7bc9ba4e318405,0xaa2854f59d446537e7b349ca80646985c4bc296ee0a6ef4ae2e7ce2cfc6476e2,0.0,0,142,0,1716379200,0.0357108617871649,59
6772,0x46b3f7b5be0787765565a6d8a645266a9347ab82,0x2a5ccd8075a6e252f1448cd3fdbcde296d2f56aaf2d757c5863db608ae41b02e,0.0,0,142,0,1716379200,1.5630895277488819,60
6771,0x42d929aeb3e5cd67eafe4c92576f1399aefc1188,0x91efb08821ee260242a35fc27988e9d9f829c34d87f2d568e8f4ce52ad320534,0.0,1,142,0,1716379200,0.005773575113716,21
6769,0x42d61874ea21bea75170029ea422f44211399a4b,0xfa9261794eefda654f0dc9c25f3cbdadd56b2c0397d88b95c3a2f223cf2203cd,0.6619718309859155,1,142,94,1716379200,22.90600366122464,26
6768,0x3f98f47d302a3cfd3746fe35f7cf10c3217e5272,0x0a65b09f4cc1527b6dcf4dbf071cd42b941a1aa634d1a02c6a47c5324b345654,0.0,0,142,0,1716379200,0.5729782565974569,47
6767,0x3e5876329fb80ae1f67c9b22bd5d1ba8cc2afa52,0xffc5d9a66c2f8567e2754c8b4f4f284077deb335662dfda92cec44fea09efe7e,0.0422535211267606,0,142,6,1716379200,0.0422535211267606,23
6744,0x229a629ee1452abd1c4b29fef5d9eab4f41c8876,0x399be69e9565dcbe0dd89b3f3ef4b36c8c2677e44f8cf90e7f1ff2c54b33cd70,0.6619718309859155,1,142,94,1716379200,22.90600366122464,29
6765,0x3ca973165bc7d1dcd7adff778ae1892b15914552,0x567f5cd99014498aee2e719ee1a87c7120a16205b724e4ac1b20e90864474174,0.0,0,142,0,1716379200,2.185375816993464,61
6762,0x39d28046344d499aa629e6d23893a3a7ee8e1432,0xffbdd96954fc230fdf9a79ec001bf22b5b8146b1006e22bf7e69e7b415488f95,0.0070422535211267,0,142,1,1716379200,9.025412920135334,41
6760,0x39beca54f450fcc4b31729a85b3e9655ec0081d6,0x2aa77dfcccd51126c0affefa1235a2c53905fe864fccfd93ffe4d8d4f8912a8a,0.0,0,142,0,1716379200,0.0135135135135134,57
6759,0x3761986525cbb191d35b3eae8322384b15c52f21,0x785ede49c30151dcd312a8c7152c0537c8f689d0b8a7df675a0ccb55e449aee0,0.0,1,142,0,1716379200,0.0235738417233973,23
6758,0x342e35a47dd213d4612f2e622cab5214798a4604,0xab5716b1b46c8c1d6eef9e2ba828f33fbbee735966f0d0e449c77727808154ba,0.0,0,142,0,1716379200,0.0,54
6757,0x33be23aa50fbf7141a1a00defec028f4d44e2099,0x224c36e2f4706dd3515f7f6396de04b36a23f7a8fa33fd3953d4d52592a54139,0.0,0,142,0,1716379200,0.0821107586571502,51
6756,0x3303fda11d6bafe0833d6a6c44c2b8edbab92e4d,0x9e9ac054de136666faca763435497280f286223f6d412e4ca844a7916d7d3fc2,0.0,0,142,0,1716379200,0.0,53
6754,0x30eafe8869a1528660a97b7a7e8e2d0037dcb922,0xcffbe594450f504166351b566f219f6f04720479e380652dbbc5cb43fe812b35,0.0,0,142,0,1716379200,0.1937786351579454,60
6752,0x2e68d03f2234895b3ba5899b80785e2598ed7fac,0x9451e780b7a82699a8a5345caf25822345920da114581a31b412b59694f13adc,0.0,0,142,0,1716379200,0.0028089887640448,61
